copy1	copy2	ID.1	ID.2	TEconsensus.1	TEconsensus.2	species.1	species.2	superfamily	mrca	divTime	pID	length	qStart	qEnd	sStart	sEnd	ka	ks	length.aa	community	hitGroup	independent	subClass	newName
GCA_015478945.1-JABUQX010122927.1-1555-3700-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034090.1-36865681-36867607-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73843	92065	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.753	1946	206	2145	34	1926	0.120731408469226	0.383642070170413	996	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010001796.1-7780-9737-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034088.1-152843018-152845160-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	76560	91027	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.753	1941	26	1956	248	2142	0.123148878434608	0.382311084690829	714	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010095144.1-27909-29036-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991668.1-327702062-327703150-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	356351	1643683	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.745	1096	28	1111	14	1087	0.137110696789639	0.306878531468028	741	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010035778.1-30147-31191-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	392769	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.745	785	275	1044	108	855	0.141757503859951	0.282721562366565	648	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010010663.1-8236-10391-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034090.1-36865681-36867607-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73847	92065	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.741	1930	232	2155	34	1910	0.151808228169034	0.415677092774208	1002	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010076433.1-17422-19573-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034086.1-202433567-202435468-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73651	107168	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.726	1603	375	1970	1582	15	0.13989060876961	0.444886619648656	963	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010040756.1-33871-35193-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991668.1-327702062-327703150-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	182344	1643683	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.726	1095	240	1320	14	1085	0.13010167865165	0.306579794022278	621	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010076433.1-17422-19573-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991671.1-405747303-405748363-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73651	1659089	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.71	828	286	1113	270	1055	0.138490207400894	0.346340948357481	645	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010076433.1-17422-19573-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034086.1-309982222-309984480-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73651	83603	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.705	1695	279	1970	282	1922	0.171226112591558	0.386089013072332	1020	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010076433.1-17422-19573-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-WNTK01000471.1-142736-144568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73651	90533	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.657	1691	280	1970	1768	112	0.165720653354952	0.404892848833872	1404	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010012959.1-74877-77032-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034095.1-51823363-51825490-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	81310	92194	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.646	1695	210	1878	1777	116	0.156561962401771	0.41754186017141	1035	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010025726.1-0-1768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-WNTK01000471.1-142736-144568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	90627	90533	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.634	1586	1	1586	1664	112	0.163945137790296	0.405727959132589	1350	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010122927.1-1555-3700-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-WNTK01000471.1-142736-144568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73843	90533	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.61	1692	180	1870	112	1768	0.17647340920856	0.412936517214655	933	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010032079.1-5041-7181-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-WNTK01000471.1-142736-144568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	74205	90533	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.595	1681	193	1873	122	1768	0.167772132221064	0.401252954911026	1395	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010116677.1-14427-16568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034095.1-51823363-51825490-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	79448	92194	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.585	1685	211	1887	1772	116	0.178583062988269	0.333180797896542	1107	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010140810.1-11577-13250-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	114626	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.582	862	544	1404	912	108	0.136514565584147	0.274308296181626	723	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010058903.1-25910-27971-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034095.1-51823363-51825490-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	78180	92194	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.575	1694	139	1813	1777	116	0.168906737326162	0.345034389766406	1164	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010076433.1-17422-19573-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034088.1-70607433-70609660-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73651	91523	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.574	1689	279	1967	1967	348	0.133059501774467	0.393658696123124	1140	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010070594.1-11517-12887-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	167373	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.572	842	275	1116	108	912	0.170331753465799	0.268962322487117	576	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010058903.1-25910-27971-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-207981543-207982388-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	78180	1646922	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.566	783	1045	1813	30	792	0.161685220674481	0.385785415794996	426	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010031827.1-2664-4746-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-WNTK01000471.1-142736-144568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	80136	90533	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.56	1683	236	1900	1768	112	0.160605901358939	0.399217756599833	1374	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010010663.1-8236-10391-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-WNTK01000471.1-142736-144568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73847	90533	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.551	1692	206	1896	112	1768	0.180448077157788	0.437561352874052	1035	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010150135.1-6-1755-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991672.1-360882583-360883325-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	106114	1665170	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.551	802	678	1476	1	742	0.132991550040185	0.312070938278822	528	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010032079.1-5041-7181-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991668.1-327702062-327703150-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	74205	1643683	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.543	1095	1054	2124	14	1087	0.122563549831946	0.29053207434762	747	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010077578.1-32437-34608-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-WNTK01000471.1-142736-144568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73840	90533	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.539	1691	206	1896	112	1768	0.171430149443753	0.428823055107411	1404	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010077578.1-32437-34608-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034090.1-36865681-36867607-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	73840	92065	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.537	1945	232	2171	34	1926	0.140940327152469	0.395476045726136	1365	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010006899.1-8-1865-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034095.1-51823363-51825490-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	88053	92194	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.504	1693	78	1732	1777	116	0.148995056388613	0.384239713783668	1101	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010004559.1-21920-23490-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-207981543-207982388-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	128698	1646922	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.49	785	527	1296	30	792	0.15592242808561	0.278237149335784	579	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010150135.1-6-1755-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991674.1-170032006-170032808-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	106114	1645632	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.426	836	650	1476	1	802	0.137442884343516	0.31763088773175	168	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010025726.1-0-1768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034093.1-86695414-86697688-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	90627	94119	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.391	1577	1	1575	377	1872	0.13082177200704	0.409270729727772	1188	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010019094.1-14077-16189-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034090.1-36865681-36867607-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	77318	92065	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.343	1917	209	2097	34	1910	0.13793256384712	0.390398192027063	1344	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010006899.1-8-1865-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034086.1-309982222-309984480-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	88053	83603	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.333	1679	74	1732	1922	282	0.173018908166609	0.384274918980928	918	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010012958.1-20799-22941-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034095.1-51823363-51825490-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	87726	92194	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.316	1697	278	1955	116	1777	0.153666576090491	0.363102909413322	876	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010019094.1-14077-16189-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	77318	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.31	841	1035	1855	912	108	0.139545717928977	0.258717458325815	723	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010012958.1-20799-22941-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	87726	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.261	839	278	1103	108	908	0.160387669695889	0.264478447632595	657	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010004559.1-21920-23490-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991674.1-170032006-170032808-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	128698	1645632	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.25	800	513	1291	1	797	0.2330698498246	0.333735731036132	225	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010065488.1-15420-17578-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034095.1-51823363-51825490-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	70367	92194	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.248	1701	206	1900	1777	116	0.153529420914396	0.436074314385945	1089	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010116677.1-14427-16568-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	79448	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.241	843	1048	1887	912	108	0.216157882641777	0.18581275796694	228	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010075448.1-16646-18765-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	81151	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.211	837	1034	1864	911	110	0.164632438576795	0.242562263348853	564	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010009240.1-42881-45193-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034095.1-51823363-51825490-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	71380	92194	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.199	1697	275	1967	116	1777	0.185456312126437	0.382887085190327	1182	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010125074.1-41-1550-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	142682	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.191	841	409	1243	912	108	0.169348622881534	0.301178020184719	567	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010113162.1-3881-6028-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034095.1-51823363-51825490-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	76824	92194	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.189	1701	186	1873	1777	116	0.137430464059037	0.401395092304764	918	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010042516.1-29393-31539-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	77608	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.167	768	264	1029	108	832	0.178564043747689	0.228698222165783	483	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010012959.1-74877-77032-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034090.1-36865681-36867607-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	81310	92065	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.11	1910	232	2128	34	1901	0.138793079979406	0.423528801706593	1056	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010032079.1-5041-7181-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034090.1-36865681-36867607-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	74205	92065	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.096	1947	209	2140	34	1926	0.143687964879406	0.383995875517476	1365	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010006899.1-8-1865-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034090.1-36865681-36867607-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	88053	92065	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.054	1733	100	1793	34	1724	0.142088911848586	0.388671200675442	1254	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010006899.1-8-1865-+-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991671.1-405747303-405748363-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	88053	1659089	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.036	830	896	1725	1055	270	0.134437271352348	0.333877518605194	618	139	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010031827.1-2664-4746-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_019857665.1-CM034086.1-309982222-309984480-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	80136	83603	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Eleutherodactylus_coqui	DNA/CMC-Chapaev-3	248	1359.616	79.031	1693	235	1900	282	1922	0.170720492807065	0.390267905704567	990	13	13	FALSE	DNA	CMC-Chapaev-3
GCA_015478945.1-JABUQX010047346.1-18889-20054-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	GCA_905171765.1-LR991675.1-221109856-221110768-C-Chapaev3-2_AC_EnSpm/CACTA_Anolis	335206	1631730	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Chapaev3-2_AC_EnSpm/CACTA_Anolis	Trachelipus_rathkii	Bufo_bufo	DNA/CMC-Chapaev-3	248	1359.616	79.028	844	275	1086	108	912	0.136467479257333	0.219682200400764	546	139	13	FALSE	DNA	CMC-Chapaev-3
